movieId,title,genres,tmdbId,year,clean_title,tmdb_content,content
7459,Carandiru (2003),Crime|Drama,8440.0,2003,Carandiru,"Luiz Carlos Vasconcelos Milton Gonçalves Ivan de Almeida Aílton Graça Maria Luísa Mendonça prison police brutality attempted murder carandiru massacre sao paulo, brazil doctor","Carandiru Crime Drama 2003 Luiz Carlos Vasconcelos Milton Gonçalves Ivan de Almeida Aílton Graça Maria Luísa Mendonça prison police brutality attempted murder carandiru massacre sao paulo, brazil doctor"
7460,Coffee and Cigarettes (2003),Comedy|Drama,883.0,2003,Coffee and Cigarettes,Roberto Benigni Steven Wright Joie Lee Cinqué Lee Steve Buscemi smoking cigarette autograph coffee bartender cousin smalltalk jukebox gathering conversation interview addicted emergency doctor,Coffee and Cigarettes Comedy Drama 2003 Roberto Benigni Steven Wright Joie Lee Cinqué Lee Steve Buscemi smoking cigarette autograph coffee bartender cousin smalltalk jukebox gathering conversation interview addicted emergency doctor
7477,Eye See You (D-Tox) (2002),Horror|Thriller,10375.0,2002,Eye See You (D-Tox),,Eye See You (D-Tox) Horror Thriller 2002 
7479,Watch on the Rhine (1943),Drama,68440.0,1943,Watch on the Rhine,"Bette Davis Paul Lukas Geraldine Fitzgerald George Coulouris Lucile Watson washington dc, usa germany anti-nazi resistance","Watch on the Rhine Drama 1943 Bette Davis Paul Lukas Geraldine Fitzgerald George Coulouris Lucile Watson washington dc, usa germany anti-nazi resistance"
7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi,11864.0,1985,Enemy Mine,,Enemy Mine Adventure Drama Sci-Fi 1985 
7482,Enter the Dragon (1973),Action|Crime,9461.0,1973,Enter the Dragon,Bruce Lee John Saxon Jim Kelly Sek Kin Ahna Capri island martial arts kung fu temple monk spy shaolin sister hong kong shaolin monk east asian lead martial arts tournament crime lord,Enter the Dragon Action Crime 1973 Bruce Lee John Saxon Jim Kelly Sek Kin Ahna Capri island martial arts kung fu temple monk spy shaolin sister hong kong shaolin monk east asian lead martial arts tournament crime lord
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,18329.0,1997,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit),,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) Drama Romance 1997 
7487,Henry & June (1990),Drama,17993.0,1990,Henry & June,"Fred Ward Uma Thurman Maria de Medeiros Kevin Spacey Bruce Myers paris, france writer polyamory bohemian 1930s","Henry & June Drama 1990 Fred Ward Uma Thurman Maria de Medeiros Kevin Spacey Bruce Myers paris, france writer polyamory bohemian 1930s"
7492,Martin (1977),Drama|Horror,26517.0,1977,Martin,John Amplas Lincoln Maazel Christine Forrest Elyane Nadeau Tom Savini vampire flashback murder syringe older woman younger man relationship razor blade radio show disturbed teenager delusional,Martin Drama Horror 1977 John Amplas Lincoln Maazel Christine Forrest Elyane Nadeau Tom Savini vampire flashback murder syringe older woman younger man relationship razor blade radio show disturbed teenager delusional
7493,"Three Faces of Eve, The (1957)",Drama,28285.0,1957,"Three Faces of Eve, The",,"Three Faces of Eve, The Drama 1957 "
7541,100 Girls (2000),Comedy|Romance,10035.0,2000,100 Girls,Jonathan Tucker Emmanuelle Chriqui James DeBello Katherine Heigl Larisa Oleynik first time underwear feminism college kicker loss of virginity feminist cross dressing dorm room elevator,100 Girls Comedy Romance 2000 Jonathan Tucker Emmanuelle Chriqui James DeBello Katherine Heigl Larisa Oleynik first time underwear feminism college kicker loss of virginity feminist cross dressing dorm room elevator
7560,Fail-Safe (1964),Drama|Thriller|War,502.0,1964,Fail-Safe,"Henry Fonda Walter Matthau Fritz Weaver Larry Hagman Frank Overton new york city usa president general atomic bomb missile cold war interpreter pentagon bunker hydrogen bomb strategic air command bomber fighter pilot destroy moscow, russia air attack airborne attack armed attack ww3","Fail-Safe Drama Thriller War 1964 Henry Fonda Walter Matthau Fritz Weaver Larry Hagman Frank Overton new york city usa president general atomic bomb missile cold war interpreter pentagon bunker hydrogen bomb strategic air command bomber fighter pilot destroy moscow, russia air attack airborne attack armed attack ww3"
7561,Paperhouse (1988),Fantasy|Horror|Thriller,41965.0,1988,Paperhouse,Charlotte Burke Elliott Spiers Glenne Headly Gemma Jones Ben Cross dreams nightmare house lighthouse disabled child drawing childhood imaginary world dreaming,Paperhouse Fantasy Horror Thriller 1988 Charlotte Burke Elliott Spiers Glenne Headly Gemma Jones Ben Cross dreams nightmare house lighthouse disabled child drawing childhood imaginary world dreaming
7562,Dobermann (1997),Action|Crime,10347.0,1997,Dobermann,"Vincent Cassel Tchéky Karyo Monica Bellucci Antoine Basler Affif Ben Badra robbery paris, france burglar bank bank robber","Dobermann Action Crime 1997 Vincent Cassel Tchéky Karyo Monica Bellucci Antoine Basler Affif Ben Badra robbery paris, france burglar bank bank robber"
7564,Kwaidan (Kaidan) (1964),Horror,30959.0,1964,Kwaidan (Kaidan),,Kwaidan (Kaidan) Horror 1964 
7566,28 Up (1985),Documentary,20561.0,1985,28 Up,Lynn Johnson Tony Walker Jacqueline Bassett Bruce Balden Andrew Brackfield ,28 Up Documentary 1985 Lynn Johnson Tony Walker Jacqueline Bassett Bruce Balden Andrew Brackfield 
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,667.0,1967,You Only Live Twice,"Sean Connery Akiko Wakabayashi Mie Hama Tetsuro Tamba Teru Shimada island japan assassin london, england helicopter assassination based on novel or book nasa england funeral vulkan war ship secret mission missile secret intelligence service secret identity asia ninja fighter secret base secret organization villain phantom sumo ringer volcano space soldier killer secret service blast","You Only Live Twice Action Adventure Sci-Fi Thriller 1967 Sean Connery Akiko Wakabayashi Mie Hama Tetsuro Tamba Teru Shimada island japan assassin london, england helicopter assassination based on novel or book nasa england funeral vulkan war ship secret mission missile secret intelligence service secret identity asia ninja fighter secret base secret organization villain phantom sumo ringer volcano space soldier killer secret service blast"
7570,Octopussy (1983),Action|Adventure|Thriller,700.0,1983,Octopussy,Roger Moore Maud Adams Louis Jourdan Kristina Wayborn Kabir Bedi circus atomic bomb secret intelligence service crocodile eastern block kgb snake charmer hot air balloon east berlin british secret service octopussy octupussy,Octopussy Action Adventure Thriller 1983 Roger Moore Maud Adams Louis Jourdan Kristina Wayborn Kabir Bedi circus atomic bomb secret intelligence service crocodile eastern block kgb snake charmer hot air balloon east berlin british secret service octopussy octupussy
7572,Wit (2001),Drama,26976.0,2001,Wit,Emma Thompson Christopher Lloyd Eileen Atkins Audra McDonald Jonathan M. Woodward nurse poetry professor cancer hospital doctor hospital room ovarian cancer english professor chemotherapy,Wit Drama 2001 Emma Thompson Christopher Lloyd Eileen Atkins Audra McDonald Jonathan M. Woodward nurse poetry professor cancer hospital doctor hospital room ovarian cancer english professor chemotherapy
7573,Never Say Never Again (1983),Action|Adventure|Thriller,36670.0,1983,Never Say Never Again,,Never Say Never Again Action Adventure Thriller 1983 
7579,Pride and Prejudice (1940),Comedy|Drama|Romance,43818.0,1940,Pride and Prejudice,,Pride and Prejudice Comedy Drama Romance 1940 
7581,"Fountainhead, The (1949)",Drama,24650.0,1949,"Fountainhead, The",,"Fountainhead, The Drama 1949 "
7584,Woman of the Year (1942),Comedy|Romance,20640.0,1942,Woman of the Year,Spencer Tracy Katharine Hepburn Fay Bainter Reginald Owen Minor Watson new york city journalist refugee baseball adoption kiss romcom secretary reporter screwball comedy sports writer comedy of remarriage,Woman of the Year Comedy Romance 1942 Spencer Tracy Katharine Hepburn Fay Bainter Reginald Owen Minor Watson new york city journalist refugee baseball adoption kiss romcom secretary reporter screwball comedy sports writer comedy of remarriage
7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,5511.0,1967,"Samouraï, Le (Godson, The)",,"Samouraï, Le (Godson, The) Crime Drama Thriller 1967 "
7614,Oklahoma! (1955),Musical|Romance|Western,13936.0,1955,Oklahoma!,,Oklahoma! Musical Romance Western 1955 
7615,Desert Hearts (1985),Drama,294.0,1985,Desert Hearts,"Helen Shaver Patricia Charbonneau Audra Lindley Andra Akers Gwen Welles farm coming out casino based on novel or book nevada reno, nevada lesbian relationship divorce desert lgbt woman director 1950s english professor lesbian","Desert Hearts Drama 1985 Helen Shaver Patricia Charbonneau Audra Lindley Andra Akers Gwen Welles farm coming out casino based on novel or book nevada reno, nevada lesbian relationship divorce desert lgbt woman director 1950s english professor lesbian"
7616,Body Double (1984),Mystery|Thriller,11507.0,1984,Body Double,,Body Double Mystery Thriller 1984 
7618,Chaplin (1992),Drama,10435.0,1992,Chaplin,Robert Downey Jr. Geraldine Chaplin Paul Rhys John Thaw Moira Kelly escape politics success biography based on true story family mccarthyism 1920s 1900s,Chaplin Drama 1992 Robert Downey Jr. Geraldine Chaplin Paul Rhys John Thaw Moira Kelly escape politics success biography based on true story family mccarthyism 1920s 1900s
7619,"Miracle Worker, The (1962)",Drama,1162.0,1962,"Miracle Worker, The",Anne Bancroft Patty Duke Victor Jory Inga Swenson Andrew Prine blindness and impaired vision deaf-mute education biography historical figure teacher tutor teacher student relationship tantrum railway station sign languages institution 19th century female teacher blind child deaf girl deafness,"Miracle Worker, The Drama 1962 Anne Bancroft Patty Duke Victor Jory Inga Swenson Andrew Prine blindness and impaired vision deaf-mute education biography historical figure teacher tutor teacher student relationship tantrum railway station sign languages institution 19th century female teacher blind child deaf girl deafness"
7620,Monster in a Box (1992),Comedy|Drama,34328.0,1992,Monster in a Box,Spalding Gray concert based on play or musical one-man show live performance,Monster in a Box Comedy Drama 1992 Spalding Gray concert based on play or musical one-man show live performance
7624,School Ties (1992),Drama,14684.0,1992,School Ties,Brendan Fraser Matt Damon Chris O'Donnell Randall Batinkoff Andrew Lowery scholarship sports massachusetts coming of age judaism antisemitism preparatory school 1950s,School Ties Drama 1992 Brendan Fraser Matt Damon Chris O'Donnell Randall Batinkoff Andrew Lowery scholarship sports massachusetts coming of age judaism antisemitism preparatory school 1950s
7636,Raising Cain (1992),Horror|Thriller,13937.0,1992,Raising Cain,John Lithgow Lolita Davidovich Steven Bauer Frances Sternhagen Gregg Henry child abuse kidnapping detective attempted murder swamp flashback psychologist hospital evil twin hypnotism psychotic multiple personality suspenseful intense,Raising Cain Horror Thriller 1992 John Lithgow Lolita Davidovich Steven Bauer Frances Sternhagen Gregg Henry child abuse kidnapping detective attempted murder swamp flashback psychologist hospital evil twin hypnotism psychotic multiple personality suspenseful intense
7646,Rose Red (2002),Horror|Mystery|Thriller,14980.0,2002,Rose Red,,Rose Red Horror Mystery Thriller 2002 
7647,Noises Off... (1992),Comedy,26670.0,1992,Noises Off...,,Noises Off... Comedy 1992 
7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,10940.0,1998,Babylon 5: In the Beginning,,Babylon 5: In the Beginning Adventure Sci-Fi 1998 
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,31965.0,1968,"Witchfinder General (Conquerer Worm, The)",,"Witchfinder General (Conquerer Worm, The) Horror 1968 "
7657,Versus (2000),Action|Comedy|Fantasy|Horror,5842.0,2000,Versus,,Versus Action Comedy Fantasy Horror 2000 
7669,Pride and Prejudice (1995),Drama|Romance,164721.0,1995,Pride and Prejudice,,Pride and Prejudice Drama Romance 1995 
7698,"China Syndrome, The (1979)",Drama|Thriller,988.0,1979,"China Syndrome, The",,"China Syndrome, The Drama Thriller 1979 "
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,204.0,1953,"Wages of Fear, The (Salaire de la peur, Le)",,"Wages of Fear, The (Salaire de la peur, Le) Action Adventure Drama Thriller 1953 "
7701,Look Who's Talking Too (1990),Comedy|Romance,9356.0,1990,Look Who's Talking Too,John Travolta Kirstie Alley Olympia Dukakis Elias Koteas Twink Caplan baby sibling relationship pregnancy family woman director,Look Who's Talking Too Comedy Romance 1990 John Travolta Kirstie Alley Olympia Dukakis Elias Koteas Twink Caplan baby sibling relationship pregnancy family woman director
7702,"Bells of St. Mary's, The (1945)",Drama,32430.0,1945,"Bells of St. Mary's, The",Bing Crosby Ingrid Bergman Henry Travers William Gargan Ruth Donnelly nun priest school black and white church catholic,"Bells of St. Mary's, The Drama 1945 Bing Crosby Ingrid Bergman Henry Travers William Gargan Ruth Donnelly nun priest school black and white church catholic"
7704,"Delta Force, The (1986)",Action,16113.0,1986,"Delta Force, The",,"Delta Force, The Action 1986 "
7705,Pat and Mike (1952),Comedy|Romance,33575.0,1952,Pat and Mike,,Pat and Mike Comedy Romance 1952 
7706,Animal Crackers (1930),Comedy|Musical,13913.0,1930,Animal Crackers,,Animal Crackers Comedy Musical 1930 
7707,"He Said, She Said (1991)",Comedy|Drama|Romance,17956.0,1991,"He Said, She Said",Kevin Bacon Elizabeth Perkins Nathan Lane Anthony LaPaglia Sharon Stone woman director,"He Said, She Said Comedy Drama Romance 1991 Kevin Bacon Elizabeth Perkins Nathan Lane Anthony LaPaglia Sharon Stone woman director"
7708,Bedazzled (1967),Comedy|Fantasy,18209.0,1967,Bedazzled,,Bedazzled Comedy Fantasy 1967 
7713,Cat People (1942),Drama|Horror|Romance|Thriller,25508.0,1942,Cat People,Simone Simon Kent Smith Tom Conway Jane Randolph Jack Holt jealousy love triangle cat zoo transformation canary swimming pool film noir curse black and white val lewton folklore fear of intimacy unconsummated marriage turned into animal animal transformation cats sex transformation,Cat People Drama Horror Romance Thriller 1942 Simone Simon Kent Smith Tom Conway Jane Randolph Jack Holt jealousy love triangle cat zoo transformation canary swimming pool film noir curse black and white val lewton folklore fear of intimacy unconsummated marriage turned into animal animal transformation cats sex transformation
7714,Camelot (1967),Drama|Musical|Romance,18978.0,1967,Camelot,,Camelot Drama Musical Romance 1967 
7716,"Lonely Guy, The (1984)",Comedy,27171.0,1984,"Lonely Guy, The","Steve Martin Charles Grodin Judith Ivey Steve Lawrence Robyn Douglass based on novel or book romcom loneliness manhattan, new york city","Lonely Guy, The Comedy 1984 Steve Martin Charles Grodin Judith Ivey Steve Lawrence Robyn Douglass based on novel or book romcom loneliness manhattan, new york city"
